gene_id	perc_covered	lovcov_positions
23272	57.7934825284649	chr3:56623787-56623843 chr3:56633043-56633966 chr3:56662384-56662490 chr3:56663540-56663572 chr3:56666259-56666384 chr3:56668396-56668558 chr3:56669699-56669791 chr3:56670072-56670145 chr3:56671599-56671692 chr3:56673579-56673725 chr3:56682675-56683006
23274	90.8734939759036	chr16:11125978-11126280
23275	90.8205841446453	chr21:45287740-45287871
23276	100	
23277	59.6120795482445	chr17:2691760-2691895 chr17:2692003-2692097 chr17:2694479-2694564 chr17:2696158-2696259 chr17:2696718-2696942 chr17:2697895-2698590 chr17:2704361-2704564 chr17:2711561-2711661
23279	95.4858794752057	chr11:47848218-47848420
2328	95.6547619047619	chr1:171101134-171101206
23281	84.9724814548935	chr13:29100772-29100970 chr13:29359261-29359473 chr13:29480149-29480364
23283	100	
23284	74.2272436580686	chr4:61517314-61517518 chr4:61730621-61730636 chr4:61909559-61909745 chr4:62070108-62070908
23285	0	chr1:92168961-92168995 chr1:92171398-92171460 chr1:92176828-92177546 chr1:92177810-92177898 chr1:92178311-92178451 chr1:92180264-92182595 chr1:92183863-92184330
23286	89.2403192432752	chr5:168292152-168292271 chr5:168414347-168414590
23287	95.1476251604621	chr9:85741774-85741962
23288	87.4666666666667	chr7:2559181-2559217 chr7:2607123-2607367
2329	100	
23291	97.3020527859237	chr5:172006457-172006502
23293	92.8604118993135	chr17:2061491-2061622 chr17:2087074-2087164 chr17:2303632-2303720
23294	94.2257217847769	chr6:34889402-34889599
23295	86.3128491620112	chr16:4624960-4625048 chr16:4686258-4686299 chr16:4688795-4688908
23299	50.1936483346243	chr9:92718538-92719582 chr9:92764504-92764744
2330	92	chr1:147184491-147184630
23300	86.389337641357	chr16:81035870-81036206
23301	96.8817204301075	chr2:63045065-63045180
23302	75.3456221198157	chr17:6080658-6081085
23303	78.6270603151603	chr8:29070503-29070766 chr8:29071619-29072316 chr8:29075280-29075343 chr8:29109917-29110070
23304	97.4335472043996	chr6:42617408-42617507 chr6:42619467-42619506
23305	99.6486605182257	chr5:132011913-132011920
23306	94.4940476190476	chr12:57069233-57069306
23307	77.3318872017354	chr9:113169223-113169942 chr9:113186248-113186363
23308	0	chr21:44223046-44223078 chr21:44229033-44229044 chr21:44230053-44230089 chr21:44231279-44231444 chr21:44235271-44235562 chr21:44236866-44237217 chr21:44238447-44238488 chr21:44240803-44240817
23309	79.2101551480959	chr19:16829420-16829540 chr19:16876054-16876228 chr19:16878182-16878390 chr19:16878496-16878727
2331	100	
23310	98.3720425439548	chr11:134150509-134150583
23312	99.0389865676532	chr15:51622458-51622545
23313	91.8007662835249	chr22:45197175-45197216 chr22:45240639-45240703
23314	92.3146473779385	chr2:199455868-199456037
23315	98.5082872928177	chr20:49812922-49812948
23316	63.8857907651126	chr12:111298540-111298589 chr12:111310040-111310682 chr12:111320011-111320775 chr12:111322420-111322580
23317	99.7648096428046	chr3:132472556-132472571
23318	100	
2332	97.286012526096	chrX:147912179-147912230
23321	98.5312631137222	chr4:153204530-153204560 chr4:153257604-153257607
23322	93.0266343825666	chr16:53622218-53622356 chr16:53695310-53695458
23324	95.4411282387668	chr4:6575210-6575348
23325	98.2574480044969	chr12:105107800-105107861
23326	89.1891891891892	chr17:21042664-21042835
23327	97.8217158176944	chr18:58149535-58149559 chr18:58248898-58248937
23328	49.2447129909366	chr6:148272356-148272377 chr6:148343067-148343223 chr6:148448410-148448424 chr6:148508865-148508877 chr6:148519546-148520382 chr6:148543679-148544818
23329	0	chr12:64824879-64825033 chr12:64827834-64827896 chr12:64828443-64828509 chr12:64830376-64830502 chr12:64832118-64832304 chr12:64836489-64836658 chr12:64838682-64838851 chr12:64843379-64843485 chr12:64864667-64864780 chr12:64866763-64866903 chr12:64870601-64870808 chr12:64875000-64875788
23331	0	chr22:27982220-27983851 chr22:27985248-27985356 chr22:27989877-27990007 chr22:27990788-27990812 chr22:27992586-27992663 chr22:27993286-27993518 chr22:27996134-27996259 chr22:27998539-27999260 chr22:28001373-28001553 chr22:28014247-28014392 chr22:28030225-28030366 chr22:28094079-28094245 chr22:28096189-28096408 chr22:28098914-28099044 chr22:28101170-28101280 chr22:28105278-28105802 chr22:28107061-28108403 chr22:28163091-28163599 chr22:28296197-28296328 chr22:28297579-28297852 chr22:28306495-28306643 chr22:28629551-28629830 chr22:28679621-28679723
23332	88.7066246056782	chr2:121430072-121430177 chr2:121445448-121445496 chr2:121447336-121447507 chr2:121451789-121451849 chr2:121503166-121503234 chr2:121530246-121530325
23333	83.8654746700724	chr7:35037096-35037394 chr7:35037817-35037896
23334	94.8317423584997	chr1:43389968-43389995 chr1:43434385-43434485 chr1:43448078-43448484
23335	100	
23336	82.7520204168439	chr15:99105199-99106009
23338	88.4210526315789	chr5:134525694-134525742 chr5:134564493-134564610 chr5:134576767-134576896
23339	95.9806475623372	chr15:42192065-42192098 chr15:42208080-42208153
2334	98.7029184335246	chrX:148719180-148719231
23341	100	
23344	100	
23345	100	
23347	96.9502143092648	chr18:2726451-2726524 chr18:2777805-2777915
23348	93.2487605715952	chr13:98809122-98809128 chr13:98860339-98860522 chr13:98902971-98903112 chr13:99086222-99086351
23349	100	
2335	100	
23350	95.1892238614496	chr3:143019968-143020036 chr3:143033270-143033350
23351	84.9630996309963	chr14:24429301-24429407 chr14:24430713-24430931
23352	98.869587431345	chr1:19210072-19210248
23353	67.3140812675696	chr7:817456-817499 chr7:822765-823061 chr7:838797-838986 chr7:842481-842543 chr7:849922-850033 chr7:855104-855191 chr7:856851-857335
23354	87.1941697032795	chr19:35612794-35612892 chr19:35619612-35619758
23355	94.2515520809382	chr3:184920126-184920198 chr3:184929579-184929664 chr3:184964467-184964557
23357	81.2785388127854	chr14:76786368-76786592 chr14:76804374-76804415 chr14:76804884-76805002 chr14:76812763-76812827
23358	87.6812507880469	chr1:55099770-55099869 chr1:55125662-55125758 chr1:55142978-55143119 chr1:55153869-55153917 chr1:55154370-55154466 chr1:55177966-55178132 chr1:55214789-55215113
23359	0	chr15:29123338-29123655 chr15:29124686-29124761 chr15:29126266-29126491 chr15:29128788-29128864 chr15:29136365-29136501 chr15:29137033-29137194 chr15:29151733-29151841 chr15:29196429-29196564 chr15:29252367-29252478 chr15:29381774-29381831 chr15:29570504-29570723
23360	81.5079623009425	chr11:47722975-47723316 chr11:47767062-47767288
23361	0	chr16:30781717-30784273 chr16:30784409-30784482
23362	98.3255813953488	chr8:18886607-18886638 chr8:19013562-19013583
23363	56.3385087868964	chr2:219551528-219551798 chr2:219552535-219552697 chr2:219552867-219553024 chr2:219557342-219557618 chr2:219558183-219558459 chr2:219561883-219562008 chr2:219562401-219562674 chr2:219570220-219571232
23365	100	
23366	83.4662413609782	chr7:36336153-36336297 chr7:36366703-36366842 chr7:36366915-36366940
23367	87.5711035267349	chr5:154755757-154756193
23368	99.6960486322188	chr14:103847298-103847307
23369	100	
23370	50.9299655568312	chr19:7362890-7362905 chr19:7372811-7373071 chr19:7375719-7375870 chr19:7376642-7376757 chr19:7378393-7378451 chr19:7379121-7379166 chr19:7380916-7380994 chr19:7382791-7382894 chr19:7383061-7383203 chr19:7440102-7440482 chr19:7467213-7467684 chr19:7468824-7469131
23371	72.2107674684994	chr12:53059046-53060258
23373	77.7947154471545	chr19:18683702-18683828 chr19:18768484-18768793
23376	100	
23378	92.7431059506531	chr11:6603403-6603502
23379	95.9530791788856	chr5:5422915-5422999 chr5:5441111-5441223 chr5:5443167-5443244
23380	61.5928659286593	chr1:206205970-206206037 chr1:206303280-206303473 chr1:206342845-206343008 chr1:206384013-206384076 chr1:206392688-206392904 chr1:206401420-206401645 chr1:206405248-206405350 chr1:206406376-206406574 chr1:206454143-206454156
23381	100	
23382	78.5678009141696	chr7:129225076-129225439 chr7:129375869-129375926
23383	85.1155292853305	chr19:19320859-19321135
23384	100	
23385	100	
23386	100	
23387	88.7694145758662	chr11:116867945-116868089 chr11:116904953-116905003 chr11:117098142-117098415
23389	98.9045618247299	chr12:116277059-116277131
2339	82.5065274151436	chr8:43056346-43056546
23390	94.9895615866388	chr12:76849375-76849470
23392	98.4555299130126	chr9:111472896-111472918 chr9:111483503-111483543 chr9:111484115-111484137
23394	100	
23395	100	
23396	86.5470852017937	chr19:3637409-3637613 chr19:3700296-3700390
23397	94.9643493761141	chr2:96335829-96335848 chr2:96368971-96369063
23398	98.0904522613065	chr5:65563802-65563839
23399	100	
23400	82.6155462184874	chr1:16985984-16986358 chr1:16993628-16993835 chr1:17000245-17000312 chr1:17011728-17011738
23401	0	chr10:97333870-97334572
23403	0	chr19:45711683-45713495
23404	100	
23405	100	
23406	62.5866050808314	chr16:84617500-84617583 chr16:84617837-84617914
23408	76.9543147208122	chr6:13591668-13591894
23409	100	
23410	77.6367961934972	chr11:236047-236328
23411	81.1543506777438	chr10:67884721-67885151
23412	76.510067114094	chr10:22316417-22316556
23413	87.1404399323181	chr9:130172663-130172727 chr9:130200601-130200611
23414	98.8163972286374	chr8:105318941-105318981
23415	88.4690553745928	chr17:42163605-42163958
23416	87.2972145699418	chr12:49542705-49542839 chr12:49548894-49549173
23417	64.4250168123739	chr16:83899144-83899672
23418	96.8871595330739	chr1:197428973-197429108
2342	100	
23420	82.4054054054054	chr16:14833851-14834016 chr16:14841361-14841407 chr16:14844673-14844774 chr16:14846576-14846683 chr16:14848898-14848971 chr16:14852429-14852582
23421	71.1286089238845	chr1:63441041-63441103 chr1:63449777-63449815 chr1:63510064-63510181
23423	78.2142857142857	chr15:79314540-79314564 chr15:79382967-79383018 chr15:79411399-79411504
23424	100	
23426	91.7935702199662	chr12:66456186-66456342 chr12:66804052-66804185
23428	89.2995035852179	chr14:23155165-23155358
23429	100	
23430	77.5204359673024	chr16:1258058-1258222
23431	95.6040756914119	chr15:50908778-50908928
23432	89.5628415300547	chr1:168134905-168134921 chr1:168136256-168136396 chr1:168137389-168137421
23433	100	
23435	100	
23436	97.6857490864799	chr1:21989261-21989279
23438	92.9813264649066	chr5:140691648-140691756
23439	100	
23440	0	chr5:77630263-77630794 chr5:77636820-77637230 chr5:77638512-77638549
23443	90.1978417266187	chr1:99970536-99970644
23446	96.875	chr9:105244868-105244904 chr9:105389903-105389912 chr9:105438280-105438295
23450	100	
23451	100	
23452	100	
23456	76.7713004484305	chr1:229558135-229558652
23457	81.9897084048027	chr12:122921037-122921043 chr12:122924798-122924810 chr12:122929910-122930171 chr12:122932191-122932328
2346	91.7732310315431	chr11:49206777-49206850 chr11:49208291-49208409
23460	100	
23461	100	
23462	34.9094567404427	chr8:79765187-79765771 chr8:79766202-79766263
23463	77.2093023255814	chr1:6235716-6235911
23464	85.3749072011878	chr22:37807967-37808163
23466	16.4790996784566	chr22:38866208-38867201 chr22:38871901-38871945
23467	58.5543766578249	chr22:38843234-38843858
23468	100	
23469	100	
23471	100	
23473	95.818107998376	chr3:15206495-15206597
23474	89.3782383419689	chr19:43527096-43527177
23475	46.2462462462462	chr16:29694663-29695199
23476	67.5712971481141	chr19:15238742-15238980 chr19:15242899-15243487 chr19:15244230-15244600 chr19:15256963-15257173
23478	94.0998487140696	chr15:84679931-84679969
23479	66.6666666666667	chr12:108562622-108562736 chr12:108567657-108567704 chr12:108567919-108567972
2348	100	
23480	100	
23481	100	
23483	100	
23484	60.6012658227848	chr8:30095512-30095528 chr8:30137271-30137502
23491	100	
23492	44.4881889763779	chr22:39134400-39134752 chr22:39152375-39152444
23493	91.756624141315	chr6:125749776-125749859
23495	100	
23498	79.9081515499426	chr2:42767594-42767677 chr2:42770492-42770582
23499	100	
2350	100	
23500	88.5793871866295	chr6:39871505-39871572 chr6:39879177-39879477
23503	100	
23504	78.5528970884981	chr12:130397276-130397303 chr12:130397360-130397549 chr12:130432261-130432273 chr12:130432312-130432321 chr12:130436841-130437291 chr12:130470692-130470743
23505	94.624978043211	chr2:97844144-97844261 chr2:97995475-97995662
23506	100	
23507	100	
23508	39.4345238095238	chr14:70642129-70642535
23509	89.7372742200328	chr20:32207941-32208065
23510	57.3934837092732	chr17:75047250-75047589
23511	99.376652814507	chr9:128947719-128947751
23512	87.701252236136	chr17:31937246-31937520
23513	65.6343656343656	chr8:143791162-143791308 chr8:143791990-143792133 chr8:143792219-143792405 chr8:143792484-143792635 chr8:143792975-143793083 chr8:143803646-143803940 chr8:143804933-143805014 chr8:143805111-143805435 chr8:143814000-143814118 chr8:143815213-143815372
23514	95.3511705685619	chr8:47260958-47260991 chr8:47394977-47395021 chr8:47654090-47654149
23515	98.5900599224533	chr21:36320264-36320303
23516	83.2594235033259	chr8:22393217-22393232 chr8:22412036-22412206 chr8:22433890-22434004
23517	100	
23518	96.0727692751949	chr2:135602573-135602708
23519	100	
2352	100	
23520	100	
23521	80	chr19:49491424-49491547
23522	100	
23523	88.7744439468577	chr22:24166638-24167313 chr22:24168446-24168521
23524	98.6099359361779	chr16:2770603-2770717
23526	57.3364607766484	chr19:1066025-1066163 chr19:1067572-1067674 chr19:1068413-1068744 chr19:1071288-1071358 chr19:1074798-1074879 chr19:1077766-1078045 chr19:1081549-1081738 chr19:1082839-1083066 chr19:1083142-1083353
23527	97.7118644067797	chr3:195442794-195442847
23528	0	chr1:200407017-200409705
23529	97.503671071953	chr11:67373523-67373539
2353	100	
23530	100	
23531	100	
23532	100	
23533	72.8673431040962	chr17:8888170-8888891
23534	100	
23536	100	
23538	100	
23539	20.9348255431205	chr22:38080839-38081679 chr22:38081888-38082032 chr22:38082659-38082873
2354	89.3241919686582	chr19:45471193-45471301
23541	95.839636913767	chr22:30397116-30397170
23542	28.6690792119019	chr22:50600818-50600883 chr22:50603222-50603498 chr22:50603625-50603719 chr22:50603840-50605064 chr22:50605824-50605934
23543	84.5013477088949	chr22:35961562-35961604 chr22:36028239-36028425
23544	72.9301423027167	chr22:26169669-26169763 chr22:26292405-26293146
23545	100	
23546	100	
23547	100	
23548	100	
23549	96.0234680573664	chr2:219399865-219399925
2355	89.5431472081218	chr2:28393720-28393822
23550	90.8691559460308	chr2:113198739-113198884 chr2:113199082-113199226
23551	100	
23552	81.7095588235294	chr9:87967461-87967659
23553	100	
23554	100	
23555	89.1377379619261	chr10:69451594-69451690
23556	76.8767705382436	chr18:62082672-62082746 chr18:62084530-62084606 chr18:62085208-62085264 chr18:62088755-62088842 chr18:62105542-62105634 chr18:62114560-62114639 chr18:62138242-62138298 chr18:62148213-62148338
23557	100	
23558	75.9445843828715	chr17:75846733-75846787 chr17:75847795-75847930
23559	91.4004914004914	chr2:74458602-74458671
2356	70.1517706576729	chr9:127802924-127803062 chr9:127808557-127808705 chr9:127808799-127808889 chr9:127809683-127809834
23560	100	
23562	0	chr21:36460975-36461695
23563	0	chr16:75529148-75530384
23564	100	
23566	100	
23567	71.0323574730354	chr5:177022738-177022913 chr5:177023159-177023234 chr5:177079381-177079504
23568	100	
23569	100	
2357	100	
23576	64.5161290322581	chr1:85404380-85404383 chr1:85464742-85465045
2358	100	
23580	100	
23581	100	
23582	89.945155393053	chr15:43185498-43185607
23583	86.2433862433862	chr12:54181518-54181647
23584	100	
23585	100	
23586	100	
23587	100	
23588	100	
23589	100	
2359	100	
23590	87.0253164556962	chr10:26697711-26697840 chr10:26702161-26702194
23592	44.598035649327	chr12:65169596-65171118
23593	68.4696569920844	chr6:138403563-138403698 chr6:138404495-138404597
23594	100	
23595	100	
23596	69.1673536685903	chr1:241639881-241640254
23597	98.459280997799	chrX:23743124-23743144
23598	100	
23600	74.9379652605459	chr5:33988307-33988361 chr5:34007772-34008019
23601	100	
23603	90.282131661442	chr12:108702795-108702949
23604	64.8212226066897	chr15:63922734-63923343
23607	99.7420020639835	chr6:47478244-47478248
23608	87.2689938398357	chr7:140479159-140479344
23609	97.8554408260524	chr3:12557150-12557176
23612	0	chr1:201468402-201468786
23613	97.4251182343668	chr20:47220257-47220324 chr20:47349860-47349889
23616	62.1513944223108	chr22:37639787-37639846 chr22:37641125-37641168 chr22:37641373-37641478 chr22:37646817-37646929 chr22:37648318-37648435 chr22:37655271-37655684
23617	100	
23619	100	
23620	49.4745351657235	chr2:11669505-11670129
23621	80.0127713920817	chr11:117295497-117295547 chr11:117315534-117315795
23623	49.6953283683142	chr1:155321773-155323130 chr1:155324417-155324544
23624	75.3310104529617	chr19:44777931-44778284
23625	49.8281786941581	chr11:65572669-65572960
23626	89.0365448504983	chr20:57329867-57329998
23627	100	
23630	0	chrX:109624591-109625020
23632	100	
23633	100	
23635	94.4099378881988	chr5:81750980-81751042
23636	100	
23637	100	
23639	100	
23640	23.4285714285714	chr19:55266130-55266286 chr19:55274397-55274622 chr19:55277641-55277846 chr19:55279398-55279746
23641	100	
23643	100	
23644	98.0401416765053	chr16:67873261-67873343
23645	100	
23646	79.3126684636119	chr19:40367695-40367879 chr19:40369907-40370028
23647	100	
23648	81.6877637130802	chr1:54251615-54251692 chr1:54258068-54258149 chr1:54405952-54406008
23649	100	
23650	98.7764182424917	chr11:120128647-120128668
23654	88.6527377521614	chr22:50278434-50278519 chr22:50283832-50283990 chr22:50287110-50287264 chr22:50287666-50287793 chr22:50287936-50288037
